areaCode,areaName,areaType,date,cumCasesByPublishDate
N92000002,Northern Ireland,nation,2021-09-21,228441
N92000002,Northern Ireland,nation,2021-09-20,227296
N92000002,Northern Ireland,nation,2021-09-19,226276
N92000002,Northern Ireland,nation,2021-09-18,225387
N92000002,Northern Ireland,nation,2021-09-17,224315
N92000002,Northern Ireland,nation,2021-09-16,223076
N92000002,Northern Ireland,nation,2021-09-15,222005
N92000002,Northern Ireland,nation,2021-09-14,220701
N92000002,Northern Ireland,nation,2021-09-13,219111
N92000002,Northern Ireland,nation,2021-09-12,217912
N92000002,Northern Ireland,nation,2021-09-11,216881
N92000002,Northern Ireland,nation,2021-09-10,215457
N92000002,Northern Ireland,nation,2021-09-09,213770
N92000002,Northern Ireland,nation,2021-09-08,211939
N92000002,Northern Ireland,nation,2021-09-07,210729
N92000002,Northern Ireland,nation,2021-09-06,208981
N92000002,Northern Ireland,nation,2021-09-05,207217
N92000002,Northern Ireland,nation,2021-09-04,205985
N92000002,Northern Ireland,nation,2021-09-03,204173
N92000002,Northern Ireland,nation,2021-09-02,202925
N92000002,Northern Ireland,nation,2021-09-01,202132
N92000002,Northern Ireland,nation,2021-08-31,200660
N92000002,Northern Ireland,nation,2021-08-30,199347
N92000002,Northern Ireland,nation,2021-08-29,198088
N92000002,Northern Ireland,nation,2021-08-28,196863
N92000002,Northern Ireland,nation,2021-08-27,195433
N92000002,Northern Ireland,nation,2021-08-26,193558
N92000002,Northern Ireland,nation,2021-08-25,192008
N92000002,Northern Ireland,nation,2021-08-24,190237
N92000002,Northern Ireland,nation,2021-08-23,188589
N92000002,Northern Ireland,nation,2021-08-22,187269
N92000002,Northern Ireland,nation,2021-08-21,185784
N92000002,Northern Ireland,nation,2021-08-20,184172
N92000002,Northern Ireland,nation,2021-08-19,181775
N92000002,Northern Ireland,nation,2021-08-18,179812
N92000002,Northern Ireland,nation,2021-08-17,178467
N92000002,Northern Ireland,nation,2021-08-16,176903
N92000002,Northern Ireland,nation,2021-08-15,175597
N92000002,Northern Ireland,nation,2021-08-14,174303
N92000002,Northern Ireland,nation,2021-08-13,172866
N92000002,Northern Ireland,nation,2021-08-12,171477
N92000002,Northern Ireland,nation,2021-08-11,169867
N92000002,Northern Ireland,nation,2021-08-10,168400
N92000002,Northern Ireland,nation,2021-08-09,167095
N92000002,Northern Ireland,nation,2021-08-08,166064
N92000002,Northern Ireland,nation,2021-08-07,164935
N92000002,Northern Ireland,nation,2021-08-06,163586
N92000002,Northern Ireland,nation,2021-08-05,162152
N92000002,Northern Ireland,nation,2021-08-04,160511
N92000002,Northern Ireland,nation,2021-08-03,159471
N92000002,Northern Ireland,nation,2021-08-02,158389
N92000002,Northern Ireland,nation,2021-08-01,157517
N92000002,Northern Ireland,nation,2021-07-31,156445
N92000002,Northern Ireland,nation,2021-07-30,155268
N92000002,Northern Ireland,nation,2021-07-29,154167
N92000002,Northern Ireland,nation,2021-07-28,152696
N92000002,Northern Ireland,nation,2021-07-27,151096
N92000002,Northern Ireland,nation,2021-07-26,149623
N92000002,Northern Ireland,nation,2021-07-25,148984
N92000002,Northern Ireland,nation,2021-07-24,147720
N92000002,Northern Ireland,nation,2021-07-23,146200
N92000002,Northern Ireland,nation,2021-07-22,144863
N92000002,Northern Ireland,nation,2021-07-21,143433
N92000002,Northern Ireland,nation,2021-07-20,141460
N92000002,Northern Ireland,nation,2021-07-19,140322
N92000002,Northern Ireland,nation,2021-07-18,138546
N92000002,Northern Ireland,nation,2021-07-17,138009
N92000002,Northern Ireland,nation,2021-07-16,136607
N92000002,Northern Ireland,nation,2021-07-15,135227
N92000002,Northern Ireland,nation,2021-07-14,134144
N92000002,Northern Ireland,nation,2021-07-13,133508
N92000002,Northern Ireland,nation,2021-07-12,132997
N92000002,Northern Ireland,nation,2021-07-11,132469
N92000002,Northern Ireland,nation,2021-07-10,131864
N92000002,Northern Ireland,nation,2021-07-09,131419
N92000002,Northern Ireland,nation,2021-07-08,130814
N92000002,Northern Ireland,nation,2021-07-07,130187
N92000002,Northern Ireland,nation,2021-07-06,129617
N92000002,Northern Ireland,nation,2021-07-05,129200
N92000002,Northern Ireland,nation,2021-07-04,128780
N92000002,Northern Ireland,nation,2021-07-03,128247
N92000002,Northern Ireland,nation,2021-07-02,127787
N92000002,Northern Ireland,nation,2021-07-01,127448
N92000002,Northern Ireland,nation,2021-06-30,127122
N92000002,Northern Ireland,nation,2021-06-29,126747
N92000002,Northern Ireland,nation,2021-06-28,126469
N92000002,Northern Ireland,nation,2021-06-27,126258
N92000002,Northern Ireland,nation,2021-06-26,125997
N92000002,Northern Ireland,nation,2021-06-25,125699
N92000002,Northern Ireland,nation,2021-06-24,125470
N92000002,Northern Ireland,nation,2021-06-23,125272
N92000002,Northern Ireland,nation,2021-06-22,125084
N92000002,Northern Ireland,nation,2021-06-21,124897
N92000002,Northern Ireland,nation,2021-06-20,124764
N92000002,Northern Ireland,nation,2021-06-19,124639
N92000002,Northern Ireland,nation,2021-06-18,124481
N92000002,Northern Ireland,nation,2021-06-17,124303
N92000002,Northern Ireland,nation,2021-06-16,124124
N92000002,Northern Ireland,nation,2021-06-15,123981
N92000002,Northern Ireland,nation,2021-06-14,123866
N92000002,Northern Ireland,nation,2021-06-13,123779
N92000002,Northern Ireland,nation,2021-06-12,123709
N92000002,Northern Ireland,nation,2021-06-11,123602
N92000002,Northern Ireland,nation,2021-06-10,123481
N92000002,Northern Ireland,nation,2021-06-09,123372
N92000002,Northern Ireland,nation,2021-06-08,123267
N92000002,Northern Ireland,nation,2021-06-07,123186
N92000002,Northern Ireland,nation,2021-06-06,123132
N92000002,Northern Ireland,nation,2021-06-05,123063
N92000002,Northern Ireland,nation,2021-06-04,122968
N92000002,Northern Ireland,nation,2021-06-03,122895
N92000002,Northern Ireland,nation,2021-06-02,122815
N92000002,Northern Ireland,nation,2021-06-01,122731
N92000002,Northern Ireland,nation,2021-05-31,122677
N92000002,Northern Ireland,nation,2021-05-30,122638
N92000002,Northern Ireland,nation,2021-05-29,122575
N92000002,Northern Ireland,nation,2021-05-28,122507
N92000002,Northern Ireland,nation,2021-05-27,122432
N92000002,Northern Ireland,nation,2021-05-26,122348
N92000002,Northern Ireland,nation,2021-05-25,122282
N92000002,Northern Ireland,nation,2021-05-24,122207
N92000002,Northern Ireland,nation,2021-05-23,122154
N92000002,Northern Ireland,nation,2021-05-22,122077
N92000002,Northern Ireland,nation,2021-05-21,121995
N92000002,Northern Ireland,nation,2021-05-20,121911
N92000002,Northern Ireland,nation,2021-05-19,121821
N92000002,Northern Ireland,nation,2021-05-18,121714
N92000002,Northern Ireland,nation,2021-05-17,121610
N92000002,Northern Ireland,nation,2021-05-16,121528
N92000002,Northern Ireland,nation,2021-05-15,121419
N92000002,Northern Ireland,nation,2021-05-14,121419
N92000002,Northern Ireland,nation,2021-05-13,121323
N92000002,Northern Ireland,nation,2021-05-12,121224
N92000002,Northern Ireland,nation,2021-05-11,121111
N92000002,Northern Ireland,nation,2021-05-10,121022
N92000002,Northern Ireland,nation,2021-05-09,120946
N92000002,Northern Ireland,nation,2021-05-08,120848
N92000002,Northern Ireland,nation,2021-05-07,120767
N92000002,Northern Ireland,nation,2021-05-06,120702
N92000002,Northern Ireland,nation,2021-05-05,120600
N92000002,Northern Ireland,nation,2021-05-04,120501
N92000002,Northern Ireland,nation,2021-05-03,120418
N92000002,Northern Ireland,nation,2021-05-02,120354
N92000002,Northern Ireland,nation,2021-05-01,120285
N92000002,Northern Ireland,nation,2021-04-30,120195
N92000002,Northern Ireland,nation,2021-04-29,120087
N92000002,Northern Ireland,nation,2021-04-28,119992
N92000002,Northern Ireland,nation,2021-04-27,119894
N92000002,Northern Ireland,nation,2021-04-26,119785
N92000002,Northern Ireland,nation,2021-04-25,119712
N92000002,Northern Ireland,nation,2021-04-24,119639
N92000002,Northern Ireland,nation,2021-04-23,119559
N92000002,Northern Ireland,nation,2021-04-22,119471
N92000002,Northern Ireland,nation,2021-04-21,119351
N92000002,Northern Ireland,nation,2021-04-20,119235
N92000002,Northern Ireland,nation,2021-04-19,119111
N92000002,Northern Ireland,nation,2021-04-18,119032
N92000002,Northern Ireland,nation,2021-04-17,118950
N92000002,Northern Ireland,nation,2021-04-16,118851
N92000002,Northern Ireland,nation,2021-04-15,118732
N92000002,Northern Ireland,nation,2021-04-14,118573
N92000002,Northern Ireland,nation,2021-04-13,118476
N92000002,Northern Ireland,nation,2021-04-12,118364
N92000002,Northern Ireland,nation,2021-04-11,118267
N92000002,Northern Ireland,nation,2021-04-10,118178
N92000002,Northern Ireland,nation,2021-04-09,118032
N92000002,Northern Ireland,nation,2021-04-08,117919
N92000002,Northern Ireland,nation,2021-04-07,117821
N92000002,Northern Ireland,nation,2021-04-06,117733
N92000002,Northern Ireland,nation,2021-04-05,117676
N92000002,Northern Ireland,nation,2021-04-04,117587
N92000002,Northern Ireland,nation,2021-04-03,117587
N92000002,Northern Ireland,nation,2021-04-02,117503
N92000002,Northern Ireland,nation,2021-04-01,117396
N92000002,Northern Ireland,nation,2021-03-31,117289
N92000002,Northern Ireland,nation,2021-03-30,117166
N92000002,Northern Ireland,nation,2021-03-29,117015
N92000002,Northern Ireland,nation,2021-03-28,116950
N92000002,Northern Ireland,nation,2021-03-27,116834
N92000002,Northern Ireland,nation,2021-03-26,116696
N92000002,Northern Ireland,nation,2021-03-25,116515
N92000002,Northern Ireland,nation,2021-03-24,116332
N92000002,Northern Ireland,nation,2021-03-23,116193
N92000002,Northern Ireland,nation,2021-03-22,116019
N92000002,Northern Ireland,nation,2021-03-21,115932
N92000002,Northern Ireland,nation,2021-03-20,115807
N92000002,Northern Ireland,nation,2021-03-19,115648
N92000002,Northern Ireland,nation,2021-03-18,115511
N92000002,Northern Ireland,nation,2021-03-17,115342
N92000002,Northern Ireland,nation,2021-03-16,115181
N92000002,Northern Ireland,nation,2021-03-15,115017
N92000002,Northern Ireland,nation,2021-03-14,114896
N92000002,Northern Ireland,nation,2021-03-13,114753
N92000002,Northern Ireland,nation,2021-03-12,114607
N92000002,Northern Ireland,nation,2021-03-11,114399
N92000002,Northern Ireland,nation,2021-03-10,114176
N92000002,Northern Ireland,nation,2021-03-09,114029
N92000002,Northern Ireland,nation,2021-03-08,113789
N92000002,Northern Ireland,nation,2021-03-07,113645
N92000002,Northern Ireland,nation,2021-03-06,113507
N92000002,Northern Ireland,nation,2021-03-05,113335
N92000002,Northern Ireland,nation,2021-03-04,113169
N92000002,Northern Ireland,nation,2021-03-03,113006
N92000002,Northern Ireland,nation,2021-03-02,112780
N92000002,Northern Ireland,nation,2021-03-01,112631
N92000002,Northern Ireland,nation,2021-02-28,112493
N92000002,Northern Ireland,nation,2021-02-27,112357
N92000002,Northern Ireland,nation,2021-02-26,112173
N92000002,Northern Ireland,nation,2021-02-25,111932
N92000002,Northern Ireland,nation,2021-02-24,111651
N92000002,Northern Ireland,nation,2021-02-23,111391
N92000002,Northern Ireland,nation,2021-02-22,111166
N92000002,Northern Ireland,nation,2021-02-21,110979
N92000002,Northern Ireland,nation,2021-02-20,110716
N92000002,Northern Ireland,nation,2021-02-19,110440
N92000002,Northern Ireland,nation,2021-02-18,110127
N92000002,Northern Ireland,nation,2021-02-17,109785
N92000002,Northern Ireland,nation,2021-02-16,109488
N92000002,Northern Ireland,nation,2021-02-15,109147
N92000002,Northern Ireland,nation,2021-02-14,108913
N92000002,Northern Ireland,nation,2021-02-13,108737
N92000002,Northern Ireland,nation,2021-02-12,108434
N92000002,Northern Ireland,nation,2021-02-11,108027
N92000002,Northern Ireland,nation,2021-02-10,107774
N92000002,Northern Ireland,nation,2021-02-09,107438
N92000002,Northern Ireland,nation,2021-02-08,107163
N92000002,Northern Ireland,nation,2021-02-07,106867
N92000002,Northern Ireland,nation,2021-02-06,106533
N92000002,Northern Ireland,nation,2021-02-05,106143
N92000002,Northern Ireland,nation,2021-02-04,105637
N92000002,Northern Ireland,nation,2021-02-03,105225
N92000002,Northern Ireland,nation,2021-02-02,104721
N92000002,Northern Ireland,nation,2021-02-01,104274
N92000002,Northern Ireland,nation,2021-01-31,103960
N92000002,Northern Ireland,nation,2021-01-30,103534
N92000002,Northern Ireland,nation,2021-01-29,103079
N92000002,Northern Ireland,nation,2021-01-28,102410
N92000002,Northern Ireland,nation,2021-01-27,101818
N92000002,Northern Ireland,nation,2021-01-26,101291
N92000002,Northern Ireland,nation,2021-01-25,100741
N92000002,Northern Ireland,nation,2021-01-24,100319
N92000002,Northern Ireland,nation,2021-01-23,99886
N92000002,Northern Ireland,nation,2021-01-22,99216
N92000002,Northern Ireland,nation,2021-01-21,98351
N92000002,Northern Ireland,nation,2021-01-20,97619
N92000002,Northern Ireland,nation,2021-01-19,96714
N92000002,Northern Ireland,nation,2021-01-18,96001
N92000002,Northern Ireland,nation,2021-01-17,95361
N92000002,Northern Ireland,nation,2021-01-16,94539
N92000002,Northern Ireland,nation,2021-01-15,93834
N92000002,Northern Ireland,nation,2021-01-14,92782
N92000002,Northern Ireland,nation,2021-01-13,91809
N92000002,Northern Ireland,nation,2021-01-12,90664
N92000002,Northern Ireland,nation,2021-01-11,89459
N92000002,Northern Ireland,nation,2021-01-10,88700
N92000002,Northern Ireland,nation,2021-01-09,87588
N92000002,Northern Ireland,nation,2021-01-08,86146
N92000002,Northern Ireland,nation,2021-01-07,84646
N92000002,Northern Ireland,nation,2021-01-06,83236
N92000002,Northern Ireland,nation,2021-01-05,81251
N92000002,Northern Ireland,nation,2021-01-04,79873
N92000002,Northern Ireland,nation,2021-01-03,78072
N92000002,Northern Ireland,nation,2021-01-02,76410
N92000002,Northern Ireland,nation,2021-01-01,72834
N92000002,Northern Ireland,nation,2020-12-31,72834
N92000002,Northern Ireland,nation,2020-12-30,70905
N92000002,Northern Ireland,nation,2020-12-29,68762
N92000002,Northern Ireland,nation,2020-12-28,67196
N92000002,Northern Ireland,nation,2020-12-27,65562
N92000002,Northern Ireland,nation,2020-12-26,65562
N92000002,Northern Ireland,nation,2020-12-25,64564
N92000002,Northern Ireland,nation,2020-12-24,64564
N92000002,Northern Ireland,nation,2020-12-23,63723
N92000002,Northern Ireland,nation,2020-12-22,62936
N92000002,Northern Ireland,nation,2020-12-21,62497
N92000002,Northern Ireland,nation,2020-12-20,61942
N92000002,Northern Ireland,nation,2020-12-19,61437
N92000002,Northern Ireland,nation,2020-12-18,60797
N92000002,Northern Ireland,nation,2020-12-17,60287
N92000002,Northern Ireland,nation,2020-12-16,59631
N92000002,Northern Ireland,nation,2020-12-15,59121
N92000002,Northern Ireland,nation,2020-12-14,58635
N92000002,Northern Ireland,nation,2020-12-13,58216
N92000002,Northern Ireland,nation,2020-12-12,57733
N92000002,Northern Ireland,nation,2020-12-11,57257
N92000002,Northern Ireland,nation,2020-12-10,56719
N92000002,Northern Ireland,nation,2020-12-09,56278
N92000002,Northern Ireland,nation,2020-12-08,55795
N92000002,Northern Ireland,nation,2020-12-07,55444
N92000002,Northern Ireland,nation,2020-12-06,55047
N92000002,Northern Ireland,nation,2020-12-05,54628
N92000002,Northern Ireland,nation,2020-12-04,54177
N92000002,Northern Ireland,nation,2020-12-03,53728
N92000002,Northern Ireland,nation,2020-12-02,53272
N92000002,Northern Ireland,nation,2020-12-01,52856
N92000002,Northern Ireland,nation,2020-11-30,52465
N92000002,Northern Ireland,nation,2020-11-29,52175
N92000002,Northern Ireland,nation,2020-11-28,51824
N92000002,Northern Ireland,nation,2020-11-27,51509
N92000002,Northern Ireland,nation,2020-11-26,51118
N92000002,Northern Ireland,nation,2020-11-25,50676
N92000002,Northern Ireland,nation,2020-11-24,50143
N92000002,Northern Ireland,nation,2020-11-23,50064
N92000002,Northern Ireland,nation,2020-11-22,49784
N92000002,Northern Ireland,nation,2020-11-21,49442
N92000002,Northern Ireland,nation,2020-11-20,49085
N92000002,Northern Ireland,nation,2020-11-19,48716
N92000002,Northern Ireland,nation,2020-11-18,48229
N92000002,Northern Ireland,nation,2020-11-17,47711
N92000002,Northern Ireland,nation,2020-11-16,47162
N92000002,Northern Ireland,nation,2020-11-15,46831
N92000002,Northern Ireland,nation,2020-11-14,46359
N92000002,Northern Ireland,nation,2020-11-13,45848
N92000002,Northern Ireland,nation,2020-11-12,45241
N92000002,Northern Ireland,nation,2020-11-11,44693
N92000002,Northern Ireland,nation,2020-11-10,43902
N92000002,Northern Ireland,nation,2020-11-09,43388
N92000002,Northern Ireland,nation,2020-11-08,42917
N92000002,Northern Ireland,nation,2020-11-07,42497
N92000002,Northern Ireland,nation,2020-11-06,41969
N92000002,Northern Ireland,nation,2020-11-05,41374
N92000002,Northern Ireland,nation,2020-11-04,40858
N92000002,Northern Ireland,nation,2020-11-03,40179
N92000002,Northern Ireland,nation,2020-11-02,39609
N92000002,Northern Ireland,nation,2020-11-01,39116
N92000002,Northern Ireland,nation,2020-10-31,38431
N92000002,Northern Ireland,nation,2020-10-30,37782
N92000002,Northern Ireland,nation,2020-10-29,37216
N92000002,Northern Ireland,nation,2020-10-28,36394
N92000002,Northern Ireland,nation,2020-10-27,35554
N92000002,Northern Ireland,nation,2020-10-26,34832
N92000002,Northern Ireland,nation,2020-10-25,34105
N92000002,Northern Ireland,nation,2020-10-24,33209
N92000002,Northern Ireland,nation,2020-10-23,32286
N92000002,Northern Ireland,nation,2020-10-22,31034
N92000002,Northern Ireland,nation,2020-10-21,29992
N92000002,Northern Ireland,nation,2020-10-20,28953
N92000002,Northern Ireland,nation,2020-10-19,28040
N92000002,Northern Ireland,nation,2020-10-18,27220
N92000002,Northern Ireland,nation,2020-10-17,26208
N92000002,Northern Ireland,nation,2020-10-16,25177
N92000002,Northern Ireland,nation,2020-10-15,23878
N92000002,Northern Ireland,nation,2020-10-14,23115
N92000002,Northern Ireland,nation,2020-10-13,21898
N92000002,Northern Ireland,nation,2020-10-12,21035
N92000002,Northern Ireland,nation,2020-10-11,20158
N92000002,Northern Ireland,nation,2020-10-10,19092
N92000002,Northern Ireland,nation,2020-10-09,18190
N92000002,Northern Ireland,nation,2020-10-08,17110
N92000002,Northern Ireland,nation,2020-10-07,16187
N92000002,Northern Ireland,nation,2020-10-06,15359
N92000002,Northern Ireland,nation,2020-10-05,14690
N92000002,Northern Ireland,nation,2020-10-04,14074
N92000002,Northern Ireland,nation,2020-10-03,13612
N92000002,Northern Ireland,nation,2020-10-02,12886
N92000002,Northern Ireland,nation,2020-10-01,11952
N92000002,Northern Ireland,nation,2020-09-30,11693
N92000002,Northern Ireland,nation,2020-09-29,11269
N92000002,Northern Ireland,nation,2020-09-28,10949
N92000002,Northern Ireland,nation,2020-09-27,10729
N92000002,Northern Ireland,nation,2020-09-26,10542
N92000002,Northern Ireland,nation,2020-09-25,10223
N92000002,Northern Ireland,nation,2020-09-24,9950
N92000002,Northern Ireland,nation,2020-09-23,9761
N92000002,Northern Ireland,nation,2020-09-22,9541
N92000002,Northern Ireland,nation,2020-09-21,9466
N92000002,Northern Ireland,nation,2020-09-20,9341
N92000002,Northern Ireland,nation,2020-09-19,9165
N92000002,Northern Ireland,nation,2020-09-18,8943
N92000002,Northern Ireland,nation,2020-09-17,8780
N92000002,Northern Ireland,nation,2020-09-16,8631
N92000002,Northern Ireland,nation,2020-09-15,8502
N92000002,Northern Ireland,nation,2020-09-14,8423
N92000002,Northern Ireland,nation,2020-09-13,8314
N92000002,Northern Ireland,nation,2020-09-12,8227
N92000002,Northern Ireland,nation,2020-09-11,8123
N92000002,Northern Ireland,nation,2020-09-10,8035
N92000002,Northern Ireland,nation,2020-09-09,7957
N92000002,Northern Ireland,nation,2020-09-08,7908
N92000002,Northern Ireland,nation,2020-09-07,7868
N92000002,Northern Ireland,nation,2020-09-06,7727
N92000002,Northern Ireland,nation,2020-09-05,7621
N92000002,Northern Ireland,nation,2020-09-04,7503
N92000002,Northern Ireland,nation,2020-09-03,7442
N92000002,Northern Ireland,nation,2020-09-02,7365
N92000002,Northern Ireland,nation,2020-09-01,7294
N92000002,Northern Ireland,nation,2020-08-31,7245
N92000002,Northern Ireland,nation,2020-08-30,7187
N92000002,Northern Ireland,nation,2020-08-29,7138
N92000002,Northern Ireland,nation,2020-08-28,7049
N92000002,Northern Ireland,nation,2020-08-27,6964
N92000002,Northern Ireland,nation,2020-08-26,6895
N92000002,Northern Ireland,nation,2020-08-25,6823
N92000002,Northern Ireland,nation,2020-08-24,6776
N92000002,Northern Ireland,nation,2020-08-23,6766
N92000002,Northern Ireland,nation,2020-08-22,6647
N92000002,Northern Ireland,nation,2020-08-21,6576
N92000002,Northern Ireland,nation,2020-08-20,6556
N92000002,Northern Ireland,nation,2020-08-19,6505
N92000002,Northern Ireland,nation,2020-08-18,6471
N92000002,Northern Ireland,nation,2020-08-17,6430
N92000002,Northern Ireland,nation,2020-08-16,6391
N92000002,Northern Ireland,nation,2020-08-15,6364
N92000002,Northern Ireland,nation,2020-08-14,6299
N92000002,Northern Ireland,nation,2020-08-13,6225
N92000002,Northern Ireland,nation,2020-08-12,6217
N92000002,Northern Ireland,nation,2020-08-11,6188
N92000002,Northern Ireland,nation,2020-08-10,6140
N92000002,Northern Ireland,nation,2020-08-09,6064
N92000002,Northern Ireland,nation,2020-08-08,6064
N92000002,Northern Ireland,nation,2020-08-07,6064
N92000002,Northern Ireland,nation,2020-08-06,6049
N92000002,Northern Ireland,nation,2020-08-05,6006
N92000002,Northern Ireland,nation,2020-08-04,5996
N92000002,Northern Ireland,nation,2020-08-03,5988
N92000002,Northern Ireland,nation,2020-08-02,5948
N92000002,Northern Ireland,nation,2020-08-01,5948
N92000002,Northern Ireland,nation,2020-07-31,5948
N92000002,Northern Ireland,nation,2020-07-30,5938
N92000002,Northern Ireland,nation,2020-07-29,5930
N92000002,Northern Ireland,nation,2020-07-28,5921
N92000002,Northern Ireland,nation,2020-07-27,5912
N92000002,Northern Ireland,nation,2020-07-26,5891
N92000002,Northern Ireland,nation,2020-07-25,5891
N92000002,Northern Ireland,nation,2020-07-24,5891
N92000002,Northern Ireland,nation,2020-07-23,5876
N92000002,Northern Ireland,nation,2020-07-22,5868
N92000002,Northern Ireland,nation,2020-07-21,5859
N92000002,Northern Ireland,nation,2020-07-20,5857
N92000002,Northern Ireland,nation,2020-07-19,5834
N92000002,Northern Ireland,nation,2020-07-18,5834
N92000002,Northern Ireland,nation,2020-07-17,5834
N92000002,Northern Ireland,nation,2020-07-16,5815
N92000002,Northern Ireland,nation,2020-07-15,5799
N92000002,Northern Ireland,nation,2020-07-14,5790
N92000002,Northern Ireland,nation,2020-07-13,5788
N92000002,Northern Ireland,nation,2020-07-12,5772
N92000002,Northern Ireland,nation,2020-07-11,5772
N92000002,Northern Ireland,nation,2020-07-10,5772
N92000002,Northern Ireland,nation,2020-07-09,5768
N92000002,Northern Ireland,nation,2020-07-08,5765
N92000002,Northern Ireland,nation,2020-07-07,5761
N92000002,Northern Ireland,nation,2020-07-06,5756
N92000002,Northern Ireland,nation,2020-07-05,5747
N92000002,Northern Ireland,nation,2020-07-04,5747
N92000002,Northern Ireland,nation,2020-07-03,5747
N92000002,Northern Ireland,nation,2020-07-02,5768
N92000002,Northern Ireland,nation,2020-07-01,5761
N92000002,Northern Ireland,nation,2020-06-30,5760
N92000002,Northern Ireland,nation,2020-06-29,5757
N92000002,Northern Ireland,nation,2020-06-28,5751
N92000002,Northern Ireland,nation,2020-06-27,5750
N92000002,Northern Ireland,nation,2020-06-26,5748
N92000002,Northern Ireland,nation,2020-06-25,4874
N92000002,Northern Ireland,nation,2020-06-24,4873
N92000002,Northern Ireland,nation,2020-06-23,4871
N92000002,Northern Ireland,nation,2020-06-22,4871
N92000002,Northern Ireland,nation,2020-06-21,4870
N92000002,Northern Ireland,nation,2020-06-20,4866
N92000002,Northern Ireland,nation,2020-06-19,4866
N92000002,Northern Ireland,nation,2020-06-18,4863
N92000002,Northern Ireland,nation,2020-06-17,4862
N92000002,Northern Ireland,nation,2020-06-16,4854
N92000002,Northern Ireland,nation,2020-06-15,4852
N92000002,Northern Ireland,nation,2020-06-14,4848
N92000002,Northern Ireland,nation,2020-06-13,4841
N92000002,Northern Ireland,nation,2020-06-12,4838
N92000002,Northern Ireland,nation,2020-06-11,4822
N92000002,Northern Ireland,nation,2020-06-10,4818
N92000002,Northern Ireland,nation,2020-06-09,4805
N92000002,Northern Ireland,nation,2020-06-08,4802
N92000002,Northern Ireland,nation,2020-06-07,4796
N92000002,Northern Ireland,nation,2020-06-06,4790
N92000002,Northern Ireland,nation,2020-06-05,4776
N92000002,Northern Ireland,nation,2020-06-04,4773
N92000002,Northern Ireland,nation,2020-06-03,4740
N92000002,Northern Ireland,nation,2020-06-02,4732
N92000002,Northern Ireland,nation,2020-06-01,4728
N92000002,Northern Ireland,nation,2020-05-31,4716
N92000002,Northern Ireland,nation,2020-05-30,4709
N92000002,Northern Ireland,nation,2020-05-29,4696
N92000002,Northern Ireland,nation,2020-05-28,4679
N92000002,Northern Ireland,nation,2020-05-27,4663
N92000002,Northern Ireland,nation,2020-05-26,4637
N92000002,Northern Ireland,nation,2020-05-25,4609
N92000002,Northern Ireland,nation,2020-05-24,4570
N92000002,Northern Ireland,nation,2020-05-23,4545
N92000002,Northern Ireland,nation,2020-05-22,4504
N92000002,Northern Ireland,nation,2020-05-21,4481
N92000002,Northern Ireland,nation,2020-05-20,4439
N92000002,Northern Ireland,nation,2020-05-19,4421
N92000002,Northern Ireland,nation,2020-05-18,4401
N92000002,Northern Ireland,nation,2020-05-17,4385
N92000002,Northern Ireland,nation,2020-05-16,4357
N92000002,Northern Ireland,nation,2020-05-15,4317
N92000002,Northern Ireland,nation,2020-05-14,4291
N92000002,Northern Ireland,nation,2020-05-13,4253
N92000002,Northern Ireland,nation,2020-05-12,4193
N92000002,Northern Ireland,nation,2020-05-11,4149
N92000002,Northern Ireland,nation,2020-05-10,4119
N92000002,Northern Ireland,nation,2020-05-09,4078
N92000002,Northern Ireland,nation,2020-05-08,4022
N92000002,Northern Ireland,nation,2020-05-07,3984
N92000002,Northern Ireland,nation,2020-05-06,3934
N92000002,Northern Ireland,nation,2020-05-05,3881
N92000002,Northern Ireland,nation,2020-05-04,3836
N92000002,Northern Ireland,nation,2020-05-03,3767
N92000002,Northern Ireland,nation,2020-05-02,3689
N92000002,Northern Ireland,nation,2020-05-01,3623
N92000002,Northern Ireland,nation,2020-04-30,3536
N92000002,Northern Ireland,nation,2020-04-29,3463
N92000002,Northern Ireland,nation,2020-04-28,3408
N92000002,Northern Ireland,nation,2020-04-27,3374
N92000002,Northern Ireland,nation,2020-04-26,3308
N92000002,Northern Ireland,nation,2020-04-25,3226
N92000002,Northern Ireland,nation,2020-04-24,3122
N92000002,Northern Ireland,nation,2020-04-23,3016
N92000002,Northern Ireland,nation,2020-04-22,2874
N92000002,Northern Ireland,nation,2020-04-21,2758
N92000002,Northern Ireland,nation,2020-04-20,2728
N92000002,Northern Ireland,nation,2020-04-19,2645
N92000002,Northern Ireland,nation,2020-04-18,2486
N92000002,Northern Ireland,nation,2020-04-17,2338
N92000002,Northern Ireland,nation,2020-04-16,2201
N92000002,Northern Ireland,nation,2020-04-15,2088
N92000002,Northern Ireland,nation,2020-04-14,1967
N92000002,Northern Ireland,nation,2020-04-13,1882
N92000002,Northern Ireland,nation,2020-04-12,1806
N92000002,Northern Ireland,nation,2020-04-11,1717
N92000002,Northern Ireland,nation,2020-04-10,1589
N92000002,Northern Ireland,nation,2020-04-09,1477
N92000002,Northern Ireland,nation,2020-04-08,1339
N92000002,Northern Ireland,nation,2020-04-07,1255
N92000002,Northern Ireland,nation,2020-04-06,1158
N92000002,Northern Ireland,nation,2020-04-05,1089
N92000002,Northern Ireland,nation,2020-04-04,998
N92000002,Northern Ireland,nation,2020-04-03,904
